,NOUN,.,NUM,ADJ,VERB,DET,ADP,CONJ,X,ADV,PRT,PRON
striking,3.898103572611924e-06,0.0,0.0,0.00037823455759599333,5.308278259946386e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
finding,5.847155358917886e-05,0.0,0.0,0.0,0.00022560182604772143,0.0,0.0,0.0,0.0,0.0,0.0,0.0
those,0.0,0.0,0.0,0.0,0.0,0.006458255335080494,0.0,0.0,0.0,0.0,0.0,0.0
us,2.3388621435671545e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01644586569209685
*t*-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006438320885912954,0.0,0.0,0.0
study,0.0008108055431032803,0.0,0.0,0.0,0.0002720492608222523,0.0,0.0,0.0,0.0,0.0,0.0,0.0
west,0.0005067534644395502,0.0,0.0,0.0011607888146911518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
groton,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mass.,7.796207145223849e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
factory,0.00018321086791276043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
appears,0.0,0.0,0.0,0.0,0.0006104519998938344,0.0,0.0,0.0,0.0,0.0,0.0,0.0
be,0.0,0.0,0.0,0.0,0.03841202855853704,0.0,0.0,0.0,0.0002575328354365182,0.0,0.0,0.0
highest,0.0,0.0,0.0,0.0008608096828046745,0.0,0.0,0.0,0.0,0.0,8.914443627287111e-05,0.0,0.0
western,2.728672500828347e-05,0.0,0.0,0.0017477045075125208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
industrialized,0.0,0.0,0.0,0.0,7.298882607426281e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
countries,0.0006626776073440271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
he,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002575328354365182,0.0,0.0,0.1730470534490635
plant,0.0005340401894478337,0.0,0.0,0.0,1.9906043474798948e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
which,0.0,0.0,0.0,0.0,0.0,0.02868350294407951,7.76855908766042e-06,0.0,0.0001287664177182591,0.0,0.0,0.0
owned,0.0,0.0,0.0,0.0,0.00022560182604772143,0.0,0.0,0.0,0.0,0.0,0.0,0.0
*-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004378058202420809,0.0,0.0,0.0
by,0.0,0.0,0.0,0.0,0.0,0.0,0.04010130201050309,0.0,0.0001287664177182591,0.0008245860355240579,4.2435815828559307e-05,0.0
hollingsworth,7.796207145223849e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
&,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.007517862690276484,0.0001287664177182591,0.0,0.0,0.0
vose,7.796207145223849e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
co.,0.0004716705322860428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
under,0.0,0.0,0.0,3.912771285475793e-05,0.0,0.0,0.005111711879680557,0.0,0.0,0.0002897194178868311,0.0,0.0
contract,0.0003352369072446255,0.0,0.0,0.0,3.9812086949597896e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
*ich*-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004378058202420809,0.0,0.0,0.0
probably,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00461322457712108,0.0,0.0
support,0.0005223458787299979,0.0,0.0,0.0,0.0004180269129707779,0.0,0.0,0.0,0.0,0.0,0.0,0.0
*t*-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002575328354365182,0.0,0.0,0.0
argue,0.0,0.0,0.0,0.0,0.00022560182604772143,0.0,0.0,0.0,0.0,0.0,0.0,0.0
u.s.,0.0014812793575925312,0.0,0.0,1.3042570951585977e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
should,0.0,0.0,0.0,0.0,0.0054807973033946435,0.0,0.0,0.0,0.0,0.0,0.0,0.0
regulate,0.0,0.0,0.0,0.0,2.654139129973193e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
class,0.0007445377823688776,0.0,0.0,0.0,6.635347824932983e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stringently,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.457221813643556e-05,0.0,0.0
common,3.1184828580895395e-05,0.0,0.0,0.003391068447412354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kind,0.0008809714074102949,0.0,0.0,0.00014346828046744574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chrysotile,7.796207145223849e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
found,0.0,0.0,0.0,0.0,0.002733763303872389,0.0,0.0,0.0,0.0,0.0,0.0,0.0
most,0.0,0.0,0.0,0.006234348914858097,0.0,0.0,0.0,0.0,0.0,0.014329968130864032,0.0,0.0
other,0.0,0.0,0.0,0.020802900667779633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
buildings,0.0002260900072114916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
one,0.0015046679790282028,0.0,0.1396501283658726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.091061367443277e-05
few,0.0,0.0,0.0,0.0066256260434056765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nations,0.0007328434716510417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
*t*-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002575328354365182,0.0,0.0,0.0
does,0.0,0.0,0.0,0.0,0.0033044032168166254,0.0,0.0,0.0,0.0,0.0,0.0,0.0
n't,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007242985447170778,0.0,0.0
standard,0.00017151655719492467,0.0,0.0,0.001056448247078464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
regulation,6.236965716179079e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smooth,0.0,0.0,0.0,0.0004043196994991653,1.9906043474798948e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
needle-like,0.0,0.0,0.0,1.3042570951585977e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fibers,0.00010135069288791004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
such,0.0,0.0,0.0,0.012951272954924875,0.0,5.95623021680678e-05,0.0,0.0,0.0,0.0003120055269550489,0.011160619562911096,0.0
classified,0.0,0.0,0.0,0.0,9.289486954906176e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
*-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00141643059490085,0.0,0.0,0.0
amphobiles,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
according,0.0,0.0,0.0,0.0,0.00029195530429705125,0.0,0.0009322270905192505,0.0,0.0,0.00020057498161396003,0.0,0.0
brooke,1.1694310717835772e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t.,0.00014033172861402927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mossman,7.796207145223849e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
professor,0.00024168242150193932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pathlogy,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vermont,8.186017502485041e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
college,0.0009550353752899214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
curly,0.0,0.0,0.0,2.6085141903171954e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
easily,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002250897015889996,0.0,0.0
rejected,0.0,0.0,0.0,0.0,0.0002786846086471853,0.0,0.0,0.0,0.0,0.0,0.0,0.0
body,0.0007367415752236537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
explained,0.0,0.0,0.0,0.0,0.000398120869495979,0.0,0.0,0.0,0.0,0.0,0.0,0.0
july,0.00028066345722805854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
environmental,3.898103572611924e-06,0.0,0.0,0.0001695534223706177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
protection,0.00026507104293761085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
agency,0.0002767653536554466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
imposed,0.0,0.0,0.0,0.0,0.00013934230432359265,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gradual,0.0,0.0,0.0,0.0002217237061769616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ban,5.847155358917886e-05,0.0,0.0,0.0,1.9906043474798948e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
virtually,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000913730471796929,0.0,0.0
all,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0009615057349988088,0.0,0.0,0.0,0.002629760870049698,0.08784213876511776,0.0
uses,0.00012084121075096966,0.0,0.0,0.0,0.0002388725216975874,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997,0.0,0.0,5.9705057018329455e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
almost,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007443560428784739,0.0,0.0
remaining,0.0,0.0,0.0,0.0,0.00029195530429705125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cancer-causing,0.0,0.0,0.0,1.3042570951585977e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
outlawed,0.0,0.0,0.0,0.0,3.317673912466492e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
*-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005150656708730364,0.0,0.0,0.0
160,0.0,0.0,0.0002985252850916473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
*t*-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002575328354365182,0.0,0.0,0.0
made,0.0,0.0,0.0,0.0,0.006064707911988747,0.0,0.0,0.0,0.00038629925315477725,0.0,0.0,0.0
*-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005150656708730364,0.0,0.0,0.0
areas,0.0009589334788625334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
particularly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033206302511644492,0.0,0.0
dusty,0.0,0.0,0.0,7.825542570951586e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
where,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016135142965389673,0.0,0.0
*-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002575328354365182,0.0,0.0,0.0
dumped,0.0,0.0,0.0,0.0,3.9812086949597896e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
large,7.796207145223849e-06,0.0,0.0,0.004421431552587646,0.0,0.0,0.0,0.0,0.0,0.0001114305453410889,0.0,0.0
burlap,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sacks,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
imported,0.0,0.0,0.0,0.0,7.962417389919579e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
material,0.0006899643323523107,0.0,0.0,5.217028380634391e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
into,0.0,0.0,0.0,0.0,0.0,0.0,0.010184580963922812,0.0,0.00038629925315477725,0.0,0.0,0.0
huge,0.0,0.0,0.0,0.0007564691151919867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bin,3.508293215350732e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
poured,0.0,0.0,0.0,0.0,0.00010616556519892772,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cotton,0.00013643362504141735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
acetate,3.1184828580895395e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mechanically,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001114305453410889,0.0,0.0
mixed,0.0,0.0,0.0,0.0,0.0002853199564721183,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dry,0.0,0.0,0.0,0.000521702838063439,8.625952172412879e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
process,0.0007796207145223849,0.0,0.0,0.0,6.635347824932983e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
described,0.0,0.0,0.0,0.0,0.000782971043342092,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clouds,7.016586430701463e-05,0.0,0.0,0.0,6.635347824932983e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blue,5.067534644395502e-05,0.0,0.0,0.0010173205342237062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dust,0.00016372035004970083,0.0,0.0,0.0,1.3270695649865965e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hung,0.0,0.0,0.0,0.0,0.00017915439127319055,0.0,0.0,0.0,0.0,0.0,0.0,0.0
over,0.0,0.0,0.0,5.217028380634391e-05,0.0,0.0,0.005267083061433765,0.0,0.0,4.457221813643556e-05,0.01035433906216847,0.0
parts,0.00044438380727775936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
though,0.0,0.0,0.0,0.0,6.635347824932983e-06,0.0,0.0025791616171032595,3.106554830692762e-05,0.0,0.0004457221813643556,0.0,0.0
exhaust,1.9490517863059623e-05,0.0,0.0,0.0,1.9906043474798948e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fans,6.626776073440271e-05,0.0,0.0,0.0,6.635347824932983e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ventilated,0.0,0.0,0.0,0.0,1.3270695649865965e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
area,0.0012318007289453682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
question,0.0008965638217007426,0.0,0.0,0.0,9.289486954906176e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
some,0.0,0.0,0.0,0.0,0.0,0.012388958850958103,0.0,0.0,0.0,0.0005571527267054445,0.0,0.0
managers,0.00024947862864716316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contracted,0.0,0.0,0.0,0.0,5.971813042439685e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
darrell,7.796207145223849e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
phillips,3.1184828580895395e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vice,0.00024168242150193932,0.0,0.0,0.00019563856427378965,0.0,0.0,0.0,0.0,0.0,0.00015600276347752445,0.0,0.0
president,0.0020659948934843198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
human,5.847155358917886e-05,0.0,0.0,0.003443238731218698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
resources,0.0003040520786637301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
but,0.0,0.0,0.0,0.0,0.0,0.0,0.000792393026941363,0.10254737496116806,0.0,0.0006017249448418801,0.0,0.0
you,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049398507689964975
recognize,0.0,0.0,0.0,0.0,0.0004180269129707779,0.0,0.0,0.0,0.0,0.0,0.0,0.0
these,0.0,0.0,0.0,0.0,0.0,0.012925019570470712,0.0,0.0,0.0,0.0,0.0,0.0
events,0.0003547274251076851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
took,0.0,0.0,0.0,0.0,0.0016986490431828436,0.0,0.0,0.0,0.0,0.0,0.0,0.0
place,0.001434502114721188,0.0,0.0,0.0,0.0004910157390450407,0.0,0.0,0.0,0.0006438320885912954,0.0,0.0,0.0
35,0.0,0.0,0.0014329213684399068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bearing,2.728672500828347e-05,0.0,0.0,0.0,0.00010616556519892772,0.0,0.0,0.0,0.0,0.0,0.0,0.0
work,0.0020465043756212604,0.0,0.0,0.0,0.0009090426520158187,0.0,0.0,0.0,0.0,0.0,0.0,0.0
force,0.0008302960609663398,0.0,0.0,0.0,0.00017251904344825757,0.0,0.0,0.0,0.00038629925315477725,0.0,0.0,0.0
yields,3.8981035726119245e-05,0.0,0.0,0.0,3.317673912466492e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
money-market,0.0,0.0,0.0,3.912771285475793e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mutual,3.898103572611924e-06,0.0,0.0,0.00043040484140233724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
funds,0.0006353908823357436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
continued,0.0,0.0,0.0,0.0,0.0008426891737664888,0.0,0.0,0.0,0.0,0.0,0.0,0.0
slide,5.067534644395502e-05,0.0,0.0,0.0,2.654139129973193e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
amid,0.0,0.0,0.0,0.0,0.0,0.0,0.00012429694540256673,0.0,0.0,0.0,0.0,0.0
signs,0.00024947862864716316,0.0,0.0,0.0,6.635347824932983e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
portfolio,3.508293215350732e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
expect,0.0,0.0,0.0,0.0,0.0006502640868434323,0.0,0.0,0.0,0.0,0.0,0.0,0.0
further,0.0,0.0,0.0,0.0014085976627712855,3.9812086949597896e-05,0.0,0.0,0.0,0.0,0.002228610906821778,0.0,0.0
declines,2.728672500828347e-05,0.0,0.0,0.0,3.9812086949597896e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
interest,0.0013604381468415615,0.0,0.0,0.0,1.9906043474798948e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rates,0.0005730212251739529,0.0,0.0,0.0,3.317673912466492e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
average,0.0002767653536554466,0.0,0.0,0.001147746243739566,3.317673912466492e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
seven-day,0.0,0.0,0.0,3.912771285475793e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
compound,5.067534644395502e-05,0.0,0.0,0.0,6.635347824932983e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
yield,0.00015202603933186506,0.0,0.0,0.0,0.00029195530429705125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400,0.0,0.0,0.0014329213684399068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
taxable,0.0,0.0,0.0,0.00013042570951585976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tracked,0.0,0.0,0.0,0.0,6.635347824932983e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ibc,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
money,0.0009394429609994738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fund,0.0003040520786637301,0.0,0.0,0.0,1.3270695649865965e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
report,0.0006353908823357436,0.0,0.0,0.0,0.0002786846086471853,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eased,0.0,0.0,0.0,0.0,6.635347824932983e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fraction,8.186017502485041e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
point,0.0013838267682772332,0.0,0.0,0.0,0.00017915439127319055,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.45,0.0,0.0,0.00011941011403665891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
%,0.0017346560898123062,0.0,0.0,1.3042570951585977e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.47,0.0,0.0,0.00011941011403665891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
week,0.0011109595181943983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ended,0.0,0.0,0.0,0.0,0.00048438039122010776,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tuesday,0.0003859122536885805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
assume,0.0,0.0,0.0,0.0,0.00041139156514584494,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reinvestment,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dividends,0.00010524879646052196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
current,7.016586430701463e-05,0.0,0.0,0.0014998956594323874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
continues,0.0,0.0,0.0,0.0,0.0003516734347214481,0.0,0.0,0.0,0.0,0.0,0.0,0.0
maturity,0.00015592414290447698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
',0.0,0.0020531461941064606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002673456397199236,0.0
investments,9.355448574268618e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lengthened,0.0,0.0,0.0,0.0,1.9906043474798948e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day,0.002019217650612977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,0.0,0.0,0.0008955758552749418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
days,0.0013643362504141734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
longest,0.0,0.0,0.0,5.217028380634391e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
since,0.0,0.0,0.0,0.0,0.0,0.0,0.004482458593580063,0.0,0.0,0.0005571527267054445,0.0,0.0
august,0.00024947862864716316,0.0,0.0,1.3042570951585977e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
donoghue,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
longer,0.0,0.0,0.0,0.00043040484140233724,0.0,0.0,0.0,0.0,0.0,0.002741191415390787,0.0,0.0
maturities,1.5592414290447698e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
thought,0.0002962558715185062,0.0,0.0,0.0,0.001141279825888473,0.0,0.0,0.0,0.0,0.0,0.0,0.0
indicate,0.0,0.0,0.0,0.0,0.0005042864346949068,0.0,0.0,0.0,0.0,0.0,0.0,0.0
declining,0.0,0.0,0.0,0.0,9.289486954906176e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
because,0.0,0.0,0.0,0.0,0.0,0.0,0.0050029520524533105,0.0,0.0,0.0037663524325288046,0.0,0.0
they,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08880767473732298
permit,2.3388621435671545e-05,0.0,0.0,0.0,0.00043793295644557685,0.0,0.0,0.0,0.0,0.0,0.0,0.0
retain,0.0,0.0,0.0,0.0,8.625952172412879e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
relatively,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020948942524124715,0.0,0.0
period,0.001087570896758727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shorter,3.898103572611924e-06,0.0,0.0,0.0002347662771285476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
considered,0.0,0.0,0.0,0.0,0.0009223133476656847,0.0,0.0,0.0,0.0,0.0,0.0,0.0
*-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002575328354365182,0.0,0.0,0.0
sign,0.00024947862864716316,0.0,0.0,0.0,0.00013270695649865967,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rising,0.0,0.0,0.0,0.0,0.0003583087825463811,0.0,0.0,0.0,0.0,0.0,0.0,0.0
can,2.728672500828347e-05,0.0,0.0,0.0,0.010901876476364892,0.0,0.0,0.0,0.0001287664177182591,0.0,0.0,0.0
capture,1.5592414290447698e-05,0.0,0.0,0.0,0.00011280091302386072,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sooner,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017828887254574223,0.0,0.0
open,5.067534644395502e-05,0.0,0.0,0.002178109348914858,0.00025877856517238636,0.0,0.0,0.0,0.0,4.457221813643556e-05,0.0,0.0
only,0.0,0.0,0.0,0.004017111853088481,0.0,0.0,0.0,0.0,0.0,0.026030175391678366,0.0,0.0
institutions,0.0004560781179955951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stronger,0.0,0.0,0.0,0.0004956176961602671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
indicator,4.287913929873117e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
watch,5.847155358917886e-05,0.0,0.0,0.0,0.0002388725216975874,0.0,0.0,0.0,0.0,0.0,0.0,0.0
market,0.001282476075389323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reached,0.0,0.0,0.0,0.0,0.0008095124346418239,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nevertheless,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001515455416638809,0.0,0.0
brenda,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
malizia,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
negus,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
editor,0.0003157463893815659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
may,0.000413198978696864,0.0,0.0,0.0,0.008805106563686068,0.0,0.0,0.0,0.0001287664177182591,0.0,0.0,0.0
